,route_id,stop_id,stop_name
4502,59A,4,VOC Park
4503,59A,5,Uppilipalayam - Avinashi rd
4504,59A,6,Collectorate/DSP
4505,59A,7,Railway Station
4506,59A,8,Government Hospital
4507,59A,9,Town Hall
4508,59A,10,Karuppagoundan st
4509,59A,11,Chetti veedhi - Perur rd
4510,59A,12,Shivalaya - Perur rd
4511,59A,13,Muthusamy Colony - Selvapuram
4512,59A,14,LIC Colony - Selvapuram
4513,59A,15,Telungupalayam Pirivu - Perur
4514,59A,16,Aathupalam - Perur rd
4515,59A,17,Tamil kalloori - Perur
4516,59A,18,Perur
4517,59A,19,Kovai Kondattam
4518,59A,20,Mathampatti
4519,59A,21,Aalandhurai
4520,59A,22,Iruttupallam - Siruvani rd
4521,59A,23,Karunya University
sno,route_id,stop_id,stop_name
4522,59C,1,Gandhipuram
4523,59C,2,Alankar - Nanjappa rd
4524,59C,3,Park Gate - Nanjappa rd
4525,59C,4,VOC Park
4526,59C,5,Uppilipalayam - Avinashi rd
4527,59C,6,Collectorate/DSP
4528,59C,7,Railway Station
4529,59C,8,Government Hospital
4530,59C,9,Town Hall
4531,59C,10,Karuppagoundan st
4532,59C,11,Chetti veedhi - Perur rd
4533,59C,12,Shivalaya - Perur rd
4534,59C,13,Muthusamy Colony - Selvapuram
4535,59C,14,LIC Colony - Selvapuram
4536,59C,15,Telungupalayam Pirivu - Perur
4537,59C,16,Aathupalam - Perur rd
4538,59C,17,Tamil kalloori - Perur
4539,59C,18,Perur
4540,59C,19,Kovai Kondattam
4541,59C,20,Mathampatti
4542,59C,21,Aalandhurai
sno,route_id,stop_id,stop_name
4543,5C,1,Sivanandha Colony
4544,5C,2,Power House
4545,5C,3,Karpagam Complex - 100ft
4546,5C,4,Kalyan - 100ft rd
4547,5C,5,100 feet/GP
4548,5C,6,Gandhipuram
4549,5C,7,Alankar - Nanjappa rd
4550,5C,8,Park Gate - Nanjappa rd
4551,5C,9,Marakkadai
4552,5C,10,Town Hall
4553,5C,11,Government Hospital
4554,5C,12,Rainbow - Trichy rd
4555,5C,13,Sreepathi/Kannan
4556,5C,14,Sungam
4557,5C,15,Olympus - Ramanathapuram
4558,5C,16,Ramanathapuram
4559,5C,17,GEM Hospital - Ramanathapuram
4560,5C,18,Puliakulam
4561,5C,19,Dhamu nagar - Puliakulam
4562,5C,20,Kidney Centre
4563,5C,21,Lakshmi Mills Junction
4564,5C,22,Mani School/GKNM Hospl
4565,5C,23,Womens Polytechnic
sno,route_id,stop_id,stop_name
4566,61,1,ESI - Singanallur
4567,61,2,Varatharajapuram
4568,61,3,Uppilipalayam - Sowripalayam
4569,61,4,GV Residency
4570,61,5,Sowripalayam
4571,61,6,Udayampalayam - Sowripalayam
4572,61,7,Puliakulam
4573,61,8,Sungam
4574,61,9,Sreepathi/Kannan
4575,61,10,Rainbow - Trichy rd
4576,61,11,Government Hospital
4577,61,12,Town Hall
4578,61,13,Karuppagoundan st
4579,61,14,Chetti veedhi - Perur rd
4580,61,15,Shivalaya - Perur rd
4581,61,16,Muthusamy Colony - Selvapuram
4582,61,17,LIC Colony - Selvapuram
4583,61,18,Telungupalayam Pirivu - Perur
4584,61,19,Aathupalam - Perur rd
4585,61,20,Tamil kalloori - Perur
4586,61,21,Perur
sno,route_id,stop_id,stop_name
4587,62,1,Ukkadam
4588,62,2,BigBazaar
4589,62,3,Town Hall
4590,62,4,Sukravarpettai
4591,62,5,Marakkadai
4592,62,6,Flower Market
4593,62,7,North Coimbatore/Vadakovai
4594,62,8,TVS - MTP rd
4595,62,9,Muthu theatre - MTP rd
4596,62,10,Murugan mills - MTP rd
4597,62,11,Saibaba Kovil
4598,62,12,Eru Company - MTP rd
4599,62,13,Housing unit - Kovundampalayam
4600,62,14,Kavundampalayam
4601,62,15,Cheran Nagar - MTP rd
4602,62,16,ITI - MTP rd
4603,62,17,GN mills - MTP rd
4604,62,18,Vellakinar Pirivu - MTP rd
4605,62,19,Thudiyalur
4606,62,20,Vadamadurai
4607,62,21,NGGO Colony
4608,62,22,Idigarai
4609,62,23,Athipalayam
4610,62,24,Kottaipalayam
4611,62,25,Kovilpalayam - Sathy rd
sno,route_id,stop_id,stop_name
4612,63,1,LIC Colony - Selvapuram
4613,63,2,Muthusamy Colony - Selvapuram
4614,63,3,Shivalaya - Perur rd
4615,63,4,Chetti veedhi - Perur rd
4616,63,5,Karuppagoundan st
4617,63,6,Town Hall
4618,63,7,Government Hospital
4619,63,8,Railway Station
4620,63,9,Collectorate/DSP
4621,63,10,Uppilipalayam - Avinashi rd
4622,63,11,VOC Park
4623,63,12,Park Gate - Nanjappa rd
4624,63,13,Alankar - Nanjappa rd
4625,63,14,Gandhipuram
4626,63,15,100 feet/GP
4627,63,16,Omni bus stand
4628,63,17,Lakshmi puram - Sathy rd
4629,63,18,Textool - Sathy rd
4630,63,19,Ganapathy
4631,63,20,CMS - Ganapathy
4632,63,21,Athipalayam Pirivu - Sathy rd
4633,63,22,Bharathi nagar - Sathy rd
4634,63,23,Ramakrishna mill - Sathy rd
4635,63,24,Sivanandha mill - Sathy rd
4636,63,25,SRP mill - Sathy rd
4637,63,26,Amman kovil - Saravanampatti
4638,63,27,Kalappatti Pirivu - Sathy rd
4639,63,28,Saravanampatti
4640,63,29,Visuwasapuram/Sahara City
sno,route_id,stop_id,stop_name
4641,64,1,Gandhipuram
4642,64,2,Alankar - Nanjappa rd
4643,64,3,Park Gate - Nanjappa rd
4644,64,4,VOC Park
4645,64,5,Uppilipalayam - Avinashi rd
4646,64,6,Sukravarpettai
4647,64,7,Gandhi Park
4648,64,8,Pal Company(Aavin)
4649,64,9,Lawley Road
4650,64,10,Agricultural University
4651,64,11,PN pudur - Vadavalli
4652,64,12,Mullai Nagar - Vadavalli
4653,64,13,Vadavalli
4654,64,14,Onapalayam - Thondamuthur rd
4655,64,15,Kulathupalayam
4656,64,16,Thondamuthur
sno,route_id,stop_id,stop_name
4657,64B,1,Gandhipuram
4658,64B,2,Alankar - Nanjappa rd
4659,64B,3,Park Gate - Nanjappa rd
4660,64B,4,VOC Park
4661,64B,5,Uppilipalayam - Avinashi rd
4662,64B,6,Sukravarpettai
4663,64B,7,Gandhi Park
4664,64B,8,Pal Company(Aavin)
4665,64B,9,Lawley Road
4666,64B,10,Agricultural University
4667,64B,11,PN pudur - Vadavalli
4668,64B,12,Mullai Nagar - Vadavalli
4669,64B,13,Vadavalli
4670,64B,14,Onapalayam - Thondamuthur rd
4671,64B,15,Kulathupalayam
4672,64B,16,Thondamuthur
sno,route_id,stop_id,stop_name
4673,64D,1,Gandhipuram
4674,64D,2,100 feet/GP
4675,64D,3,Kalyan - 100ft rd
4676,64D,4,Karpagam Complex - 100ft
4677,64D,5,Power House
4678,64D,6,TVS - MTP rd
4679,64D,7,Muthu theatre - MTP rd
4680,64D,8,Murugan mills - MTP rd
4681,64D,9,Saibaba Kovil
4682,64D,10,Puliamaram stop - NSR rd
4683,64D,11,Saibaba Colony
4684,64D,12,Venkittapuram
4685,64D,13,GCT - Thadagam rd
4686,64D,14,Lawley Road
4687,64D,15,Agricultural University
4688,64D,16,PN pudur - Vadavalli
4689,64D,17,Mullai Nagar - Vadavalli
4690,64D,18,Vadavalli
4691,64D,19,Onapalayam - Thondamuthur rd
4692,64D,20,Kulathupalayam
4693,64D,21,Thondamuthur
4694,64D,22,Devarayapuram
4695,64D,23,Narasipuram
sno,route_id,stop_id,stop_name
4696,64E,1,Gandhipuram
4697,64E,2,100 feet/GP
4698,64E,3,Kalyan - 100ft rd
4699,64E,4,Karpagam Complex - 100ft
4700,64E,5,Power House
4701,64E,6,TVS - MTP rd
4702,64E,7,Muthu theatre - MTP rd
4703,64E,8,Murugan mills - MTP rd
4704,64E,9,Saibaba Kovil
4705,64E,10,Puliamaram stop - NSR rd
4706,64E,11,Saibaba Colony
4707,64E,12,Venkittapuram
4708,64E,13,GCT - Thadagam rd
4709,64E,14,Lawley Road
4710,64E,15,Agricultural University
4711,64E,16,PN pudur - Vadavalli
4712,64E,17,Mullai Nagar - Vadavalli
4713,64E,18,Vadavalli
4714,64E,19,Onapalayam - Thondamuthur rd
4715,64E,20,Kulathupalayam
4716,64E,21,Thondamuthur
sno,route_id,stop_id,stop_name
4717,65,1,Gandhipuram
4718,65,2,Alankar - Nanjappa rd
4719,65,3,Park Gate - Nanjappa rd
4720,65,4,VOC Park
4721,65,5,Uppilipalayam - Avinashi rd
4722,65,6,Collectorate/DSP
4723,65,7,Railway Station
4724,65,8,Government Hospital
4725,65,9,Rainbow - Trichy rd
4726,65,10,Sreepathi/Kannan
4727,65,11,Sungam
4728,65,12,Olympus - Ramanathapuram
4729,65,13,Ramanathapuram
4730,65,14,Sowripalayam Pirivu
4731,65,15,Iyer Hospital - Trichy rd
4732,65,16,Central studio - SInganallur
4733,65,17,Rajalakshmi mills/PERKS
4734,65,18,Boat House - Singanallur
4735,65,19,Housing Unit - Singanallur
4736,65,20,Singanallur
4737,65,21,Vasantha mills - Singanallur
4738,65,22,Jai Shanthi - Singanallur
4739,65,23,Ondipudur
4740,65,24,Irugur Pirivu
4741,65,25,Sinthamanipudur
4742,65,26,Pappampatti Pirivu
4743,65,27,Pallapalayam
4744,65,28,Kannampalayam
sno,route_id,stop_id,stop_name
4745,65A,1,Gandhipuram
4746,65A,2,Womens Polytechnic
4747,65A,3,Mani School/GKNM Hospl
4748,65A,4,Lakshmi Mills Junction
4749,65A,5,Nava India - Avinashi rd
4750,65A,6,Suguna Kalyana Mandapam
4751,65A,7,PSG Tech - Peelamedu
4752,65A,8,PSG Krishnammal
4753,65A,9,Varatharaja Mills
4754,65A,10,Hope College
4755,65A,11,Manis Theatre
4756,65A,12,Ramanuja Nagar
4757,65A,13,LIONs - Singanallur
4758,65A,14,ESI - Singanallur
4759,65A,15,Varatharajapuram
4760,65A,16,Singanallur
4761,65A,17,Vasantha mills - Singanallur
4762,65A,18,Jai Shanthi - Singanallur
4763,65A,19,Ondipudur
4764,65A,20,Irugur Pirivu
4765,65A,21,Sinthamanipudur
4766,65A,22,Pappampatti Pirivu
4767,65A,23,Pallapalayam
4768,65A,24,Kannampalayam
4769,65A,25,Ranganathapuram - Sulur
4770,65A,26,Sulur
sno,route_id,stop_id,stop_name
4771,68,1,Gandhipuram
4772,68,2,Womens Polytechnic
4773,68,3,Mani School/GKNM Hospl
4774,68,4,Lakshmi Mills Junction
4775,68,5,Nava India - Avinashi rd
4776,68,6,Suguna Kalyana Mandapam
4777,68,7,PSG Tech - Peelamedu
4778,68,8,PSG Krishnammal
4779,68,9,Varatharaja Mills
4780,68,10,Thanner Pandhal
4781,68,11,CheranMaNagar
sno,route_id,stop_id,stop_name
4782,69,1,Gandhipuram
4783,69,2,Womens Polytechnic
4784,69,3,Mani School/GKNM Hospl
4785,69,4,Lakshmi Mills Junction
4786,69,5,Nava India - Avinashi rd
4787,69,6,Suguna Kalyana Mandapam
4788,69,7,PSG Tech - Peelamedu
4789,69,8,PSG Krishnammal
4790,69,9,Varatharaja Mills
4791,69,10,Hope College
4792,69,11,Manis Theatre
4793,69,12,Ramanuja Nagar
4794,69,13,LIONs - Singanallur
4795,69,14,ESI - Singanallur
4796,69,15,Varatharajapuram
4797,69,16,Singanallur
4798,69,17,Vasantha mills - Singanallur
4799,69,18,Jai Shanthi - Singanallur
4800,69,19,Ondipudur
4801,69,20,Pattanam
4802,69,21,Peedampalli
sno,route_id,stop_id,stop_name
4803,69,1,Gandhipuram
4804,69,2,Womens Polytechnic
4805,69,3,Mani School/GKNM Hospl
4806,69,4,Lakshmi Mills Junction
4807,69,5,Nava India - Avinashi rd
4808,69,6,Suguna Kalyana Mandapam
4809,69,7,PSG Tech - Peelamedu
4810,69,8,PSG Krishnammal
4811,69,9,Varatharaja Mills
4812,69,10,Hope College
4813,69,11,Manis Theatre
4814,69,12,Ramanuja Nagar
4815,69,13,LIONs - Singanallur
4816,69,14,ESI - Singanallur
4817,69,15,Varatharajapuram
4818,69,16,Singanallur
4819,69,17,Vasantha mills - Singanallur
4820,69,18,Jai Shanthi - Singanallur
4821,69,19,Ondipudur
4822,69,20,Pattanam
4823,69,21,Peedampalli
sno,route_id,stop_id,stop_name
4824,69A,1,Gandhipuram
4825,69A,2,Womens Polytechnic
4826,69A,3,Mani School/GKNM Hospl
4827,69A,4,Lakshmi Mills Junction
4828,69A,5,Nava India - Avinashi rd
4829,69A,6,Suguna Kalyana Mandapam
4830,69A,7,PSG Tech - Peelamedu
4831,69A,8,PSG Krishnammal
4832,69A,9,Varatharaja Mills
4833,69A,10,Hope College
4834,69A,11,Manis Theatre
4835,69A,12,Ramanuja Nagar
4836,69A,13,LIONs - Singanallur
4837,69A,14,ESI - Singanallur
4838,69A,15,Varatharajapuram
4839,69A,16,Singanallur
4840,69A,17,Vasantha mills - Singanallur
4841,69A,18,Jai Shanthi - Singanallur
4842,69A,19,Ondipudur
4843,69A,20,Pattanam
4844,69A,21,Peedampalli
4845,69A,22,Pappampatti
sno,route_id,stop_id,stop_name
4846,69B,1,Gandhipuram
4847,69B,2,Womens Polytechnic
4848,69B,3,Mani School/GKNM Hospl
4849,69B,4,Lakshmi Mills Junction
4850,69B,5,Nava India - Avinashi rd
4851,69B,6,Suguna Kalyana Mandapam
4852,69B,7,PSG Tech - Peelamedu
4853,69B,8,PSG Krishnammal
4854,69B,9,Varatharaja Mills
4855,69B,10,Hope College
4856,69B,11,Manis Theatre
4857,69B,12,Ramanuja Nagar
4858,69B,13,LIONs - Singanallur
4859,69B,14,ESI - Singanallur
4860,69B,15,Varatharajapuram
4861,69B,16,Singanallur
4862,69B,17,Vasantha mills - Singanallur
4863,69B,18,Jai Shanthi - Singanallur
4864,69B,19,Ondipudur
4865,69B,20,Pattanam
4866,69B,21,Peedampalli
sno,route_id,stop_id,stop_name
4867,69C,1,Gandhipuram
4868,69C,2,Womens Polytechnic
4869,69C,3,Mani School/GKNM Hospl
4870,69C,4,Lakshmi Mills Junction
4871,69C,5,Nava India - Avinashi rd
4872,69C,6,Suguna Kalyana Mandapam
4873,69C,7,PSG Tech - Peelamedu
4874,69C,8,PSG Krishnammal
4875,69C,9,Varatharaja Mills
4876,69C,10,Hope College
4877,69C,11,Manis Theatre
4878,69C,12,Ramanuja Nagar
4879,69C,13,LIONs - Singanallur
4880,69C,14,ESI - Singanallur
4881,69C,15,Varatharajapuram
4882,69C,16,Singanallur
4883,69C,17,Vasantha mills - Singanallur
4884,69C,18,Jai Shanthi - Singanallur
4885,69C,19,Ondipudur
4886,69C,20,Pattanam
4887,69C,21,Peedampalli
4888,69C,22,Pappampatti
4889,69C,23,Edayarpalayam - Pappampatti
4890,69C,24,Akkanaickenpalayam
sno,route_id,stop_id,stop_name
4891,6A,1,Gandhipuram
4892,6A,2,100 feet/GP
4893,6A,3,Kalyan - 100ft rd
4894,6A,4,Karpagam Complex - 100ft
4895,6A,5,Power House
4896,6A,6,TVS - MTP rd
4897,6A,7,Muthu theatre - MTP rd
4898,6A,8,Murugan mills - MTP rd
4899,6A,9,Saibaba Kovil
4900,6A,10,Eru Company - MTP rd
4901,6A,11,Housing unit - Kovundampalayam
4902,6A,12,Kavundampalayam
4903,6A,13,Cheran Nagar - MTP rd
4904,6A,14,ITI - MTP rd
4905,6A,15,GN mills - MTP rd
4906,6A,16,Vellakinar Pirivu - MTP rd
4907,6A,17,Thudiyalur
4908,6A,18,Vadamadurai
4909,6A,19,NGGO Colony
4910,6A,20,Kumaran mill - MTP rd
4911,6A,21,Narasimmanaicken palayam
4912,6A,22,Ramnarayana mill - MTP rd
4913,6A,23,LMW - MTP rd
4914,6A,24,Periyanaickenpalayam
sno,route_id,stop_id,stop_name
4915,7,1,Gandhi Park
4916,7,2,Kennedy - R.S.Puram
4917,7,3,Annapoorna - R.S.Puram
4918,7,4,Post Office - R.S.Puram
4919,7,5,Savitha Hall - R.S.Puram
4920,7,6,North Coimbatore/Vadakovai
4921,7,7,Power House
4922,7,8,Karpagam Complex - 100ft
4923,7,9,Kalyan - 100ft rd
4924,7,10,100 feet/GP
4925,7,11,Gandhipuram
4926,7,12,Alankar - Nanjappa rd
4927,7,13,Park Gate - Nanjappa rd
4928,7,14,KG Hospital/Theatre
4929,7,15,Saradhambal Temple - Race Course
4930,7,16,Thomas Park - Race Course
4931,7,17,Puliakulam
4932,7,18,Sungam
4933,7,19,Sreepathi/Kannan
4934,7,20,Rainbow - Trichy rd
4935,7,21,Government Hospital
4936,7,22,Town Hall
4937,7,23,Karuppagoundan st
sno,route_id,stop_id,stop_name
4938,70,1,Maruthamalai
4939,70,2,Law College
4940,70,3,IOB Colony - Maruthamalai
4941,70,4,Bharathiyar University
4942,70,5,Kalveerampalayam
4943,70,6,Navavoor Pirivu
4944,70,7,Aalamaram - Vadavalli
4945,70,8,Vadavalli
4946,70,9,Mullai Nagar - Vadavalli
4947,70,10,PN pudur - Vadavalli
4948,70,11,Agricultural University
4949,70,12,Lawley Road
4950,70,13,GCT - Thadagam rd
4951,70,14,Venkittapuram
4952,70,15,Saibaba Colony
4953,70,16,Puliamaram stop - NSR rd
4954,70,17,Saibaba Kovil
4955,70,18,Sivanandha Colony
4956,70,19,Power House
4957,70,20,Karpagam Complex - 100ft
4958,70,21,Kalyan - 100ft rd
4959,70,22,100 feet/GP
4960,70,23,Gandhipuram
sno,route_id,stop_id,stop_name
4961,70A,1,Maruthamalai
4962,70A,2,Law College
4963,70A,3,IOB Colony - Maruthamalai
4964,70A,4,Bharathiyar University
4965,70A,5,Kalveerampalayam
4966,70A,6,Navavoor Pirivu
4967,70A,7,Aalamaram - Vadavalli
4968,70A,8,Vadavalli
4969,70A,9,EB Colony - Vadavalli rd
4970,70A,10,Annanagar - Vadavalli rd
4971,70A,11,Edayarpalayam - Thadagam rd
4972,70A,12,Sivaji Colony - Thadagam rd
4973,70A,13,Kovilmedu
4974,70A,14,Velandipalayam
4975,70A,15,Venkittapuram
4976,70A,16,Saibaba Colony
4977,70A,17,Puliamaram stop - NSR rd
4978,70A,18,Saibaba Kovil
4979,70A,19,Sivanandha Colony
4980,70A,20,Power House
4981,70A,21,Karpagam Complex - 100ft
4982,70A,22,Kalyan - 100ft rd
4983,70A,23,100 feet/GP
4984,70A,24,Gandhipuram
4985,70A,25,Womens Polytechnic
4986,70A,26,Ramakrishna Hospital
4987,70A,27,Aavarampalayam
sno,route_id,stop_id,stop_name
4988,70B,1,Maruthamalai
4989,70B,2,Law College
4990,70B,3,IOB Colony - Maruthamalai
4991,70B,4,Bharathiyar University
4992,70B,5,Kalveerampalayam
4993,70B,6,Navavoor Pirivu
4994,70B,7,Aalamaram - Vadavalli
4995,70B,8,Vadavalli
4996,70B,9,Mullai Nagar - Vadavalli
4997,70B,10,PN pudur - Vadavalli
4998,70B,11,Agricultural University
4999,70B,12,Lawley Road
5000,70B,13,GCT - Thadagam rd
5001,70B,14,Venkittapuram
5002,70B,15,Saibaba Colony
5003,70B,16,Puliamaram stop - NSR rd
5004,70B,17,Saibaba Kovil
5005,70B,18,Sivanandha Colony
5006,70B,19,Power House
5007,70B,20,Karpagam Complex - 100ft
5008,70B,21,Kalyan - 100ft rd
5009,70B,22,100 feet/GP
5010,70B,23,Gandhipuram
5011,70B,24,Womens Polytechnic
5012,70B,25,Ramakrishna Hospital
5013,70B,26,Aavarampalayam
sno,route_id,stop_id,stop_name
5014,71A,1,Kovilmedu
5015,71A,2,Velandipalayam
5016,71A,3,Venkittapuram
5017,71A,4,Saibaba Colony
5018,71A,5,Puliamaram stop - NSR rd
5019,71A,6,Saibaba Kovil
5020,71A,7,Murugan mills - MTP rd
5021,71A,8,Muthu theatre - MTP rd
5022,71A,9,TVS - MTP rd
5023,71A,10,Power House
5024,71A,11,Karpagam Complex - 100ft
5025,71A,12,Kalyan - 100ft rd
5026,71A,13,100 feet/GP
5027,71A,14,Gandhipuram
5028,71A,15,Alankar - Nanjappa rd
5029,71A,16,Park Gate - Nanjappa rd
5030,71A,17,VOC Park
5031,71A,18,Uppilipalayam - Avinashi rd
5032,71A,19,Collectorate/DSP
5033,71A,20,Railway Station
5034,71A,21,Government Hospital
5035,71A,22,Town Hall
5036,71A,23,BigBazaar
5037,71A,24,Ukkadam
5038,71A,25,Karumbukkadai - Ukkadam
5039,71A,26,Aathupalam/L&T tollbooth
5040,71A,27,Kurichi
5041,71A,28,Sundharapuram
5042,71A,29,Housing Unit - Kurichi
sno,route_id,stop_id,stop_name
5043,72,1,Ondipudur
5044,72,2,Jai Shanthi - Singanallur
5045,72,3,Vasantha mills - Singanallur
5046,72,4,Singanallur
5047,72,5,Varatharajapuram
5048,72,6,ESI - Singanallur
5049,72,7,LIONs - Singanallur
5050,72,8,Ramanuja Nagar
5051,72,9,Manis Theatre
5052,72,10,Hope College
5053,72,11,CMC - Avinashi rd
5054,72,12,CIT - CODISSIA
5055,72,13,Polytechnic - Avinashi rd
5056,72,14,PSG Arts
5057,72,15,SITRA/Airport
5058,72,16,KMCH - Avinashi rd
5059,72,17,Goldwins
5060,72,18,Thottipalayam Pirivu
5061,72,19,Rangasamy Goundan pudur
5062,72,20,Chinniyampalayam
5063,72,21,Neelambur
5064,72,22,Arasur - Avinashi road
5065,72,23,Kaniyur
5066,72,24,Karumathampatti
sno,route_id,stop_id,stop_name
5067,72A,1,Ukkadam
5068,72A,2,BigBazaar
5069,72A,3,Town Hall
5070,72A,4,Government Hospital
5071,72A,5,Railway Station
5072,72A,6,Collectorate/DSP
5073,72A,7,Uppilipalayam - Avinashi rd
5074,72A,8,VOC Park
5075,72A,9,Anna Statue - Avinashi rd
5076,72A,10,Residency
5077,72A,11,Lakshmi Mills Junction
5078,72A,12,Nava India - Avinashi rd
5079,72A,13,Suguna Kalyana Mandapam
5080,72A,14,PSG Tech - Peelamedu
5081,72A,15,PSG Krishnammal
5082,72A,16,Varatharaja Mills
5083,72A,17,Hope College
5084,72A,18,Manis Theatre
5085,72A,19,CMC - Avinashi rd
5086,72A,20,CIT - CODISSIA
5087,72A,21,Polytechnic - Avinashi rd
5088,72A,22,PSG Arts
5089,72A,23,SITRA/Airport
5090,72A,24,KMCH - Avinashi rd
5091,72A,25,Goldwins
5092,72A,26,Thottipalayam Pirivu
5093,72A,27,Rangasamy Goundan pudur
5094,72A,28,Chinniyampalay
5095,72A,29,Neelambur
sno,route_id,stop_id,stop_name
5096,73B,1,Gandhipuram
5097,73B,2,Alankar - Nanjappa rd
5098,73B,3,Park Gate - Nanjappa rd
5099,73B,4,VOC Park
5100,73B,5,Uppilipalayam - Avinashi rd
5101,73B,6,Collectorate/DSP
5102,73B,7,Railway Station
5103,73B,8,Government Hospital
5104,73B,9,Town Hall
5105,73B,10,BigBazaar
5106,73B,11,Ukkadam
5107,73B,12,Karumbukkadai - Ukkadam
5108,73B,13,Aathupalam/L&T tollbooth
5109,73B,14,Kurichi
5110,73B,15,Sundharapuram
5111,73B,16,SIDCO - Pollachi rd
5112,73B,17,Eachanari Rly gate
5113,73B,18,Rathinam Institutions
5114,73B,19,Eachanari
5115,73B,20,Karpagam University
5116,73B,21,Malumichampatti
5117,73B,22,Othakalmandapam
5118,73B,23,Myleripalayam Pirivu
5119,73B,24,Myleripalayam
sno,route_id,stop_id,stop_name
5120,74,1,Gandhipuram
5121,74,2,Womens Polytechnic
5122,74,3,Mani School/GKNM Hospl
5123,74,4,Lakshmi Mills Junction
5124,74,5,Nava India - Avinashi rd
5125,74,6,Suguna Kalyana Mandapam
5126,74,7,PSG Tech - Peelamedu
5127,74,8,PSG Krishnammal
5128,74,9,Varatharaja Mills
5129,74,10,Hope College
5130,74,11,Manis Theatre
5131,74,12,Ramanuja Nagar
5132,74,13,LIONs - Singanallur
5133,74,14,ESI - Singanallur
5134,74,15,Varatharajapuram
5135,74,16,Singanallur
5136,74,17,Singai Nagar - Singanallur
5137,74,18,ELGI Nagar - Singanallur
5138,74,19,Vellalur
5139,74,20,Edayarpalayam - Vellalur
sno,route_id,stop_id,stop_name
5140,76,1,Ganapathy
5141,76,2,Textool - Sathy rd
5142,76,3,Lakshmi puram - Sathy rd
5143,76,4,Omni bus stand
5144,76,5,100 feet/GP
5145,76,6,Gandhipuram
5146,76,7,Alankar - Nanjappa rd
5147,76,8,Park Gate - Nanjappa rd
5148,76,9,VOC Park
5149,76,10,Uppilipalayam - Avinashi rd
5150,76,11,Sukravarpettai
5151,76,12,Gandhi Park
5152,76,13,Pal Company(Aavin)
5153,76,14,Lawley Road
5154,76,15,Agricultural University
5155,76,16,PN pudur - Vadavalli
5156,76,17,Mullai Nagar - Vadavalli
5157,76,18,Vadavalli
5158,76,19,Aalamaram - Vadavalli
5159,76,20,Navavoor Pirivu
5160,76,21,Kalveerampalayam
5161,76,22,Bharathiyar University
5162,76,23,IOB Colony - Maruthamalai
5163,76,24,Law College
5164,76,25,Maruthamalai
sno,route_id,stop_id,stop_name
5165,77,1,Ukkadam
5166,77,2,BigBazaar
5167,77,3,Town Hall
5168,77,4,Government Hospital
5169,77,5,Rainbow - Trichy rd
5170,77,6,Sreepathi/Kannan
5171,77,7,Sungam
5172,77,8,Olympus - Ramanathapuram
5173,77,9,Ramanathapuram
5174,77,10,Sowripalayam Pirivu
5175,77,11,Iyer Hospital - Trichy rd
5176,77,12,Central studio - SInganallur
5177,77,13,Rajalakshmi mills/PERKS
5178,77,14,Boat House - Singanallur
5179,77,15,Housing Unit - Singanallur
5180,77,16,Singanallur
5181,77,17,Vasantha mills - Singanallur
5182,77,18,Jai Shanthi - Singanallur
5183,77,19,Ondipudur
5184,77,20,Irugur Pirivu
5185,77,21,Sinthamanipudur
5186,77,22,Pappampatti Pirivu
5187,77,23,Pallapalayam
5188,77,24,Pappampatti
5189,77,25,Edayarpalayam - Pappampatti
sno,route_id,stop_id,stop_name
5190,77A,1,Ukkadam
5191,77A,2,BigBazaar
5192,77A,3,Town Hall
5193,77A,4,Government Hospital
5194,77A,5,Rainbow - Trichy rd
5195,77A,6,Sreepathi/Kannan
5196,77A,7,Sungam
5197,77A,8,Olympus - Ramanathapuram
5198,77A,9,Ramanathapuram
5199,77A,10,Sowripalayam Pirivu
5200,77A,11,Iyer Hospital - Trichy rd
5201,77A,12,Central studio - SInganallur
5202,77A,13,Rajalakshmi mills/PERKS
5203,77A,14,Boat House - Singanallur
5204,77A,15,Housing Unit - Singanallur
5205,77A,16,Singanallur
5206,77A,17,Vasantha mills - Singanallur
5207,77A,18,Jai Shanthi - Singanallur
5208,77A,19,Ondipudur
5209,77A,20,Irugur Pirivu
5210,77A,21,Sinthamanipudur
5211,77A,22,Pappampatti Pirivu
5212,77A,23,Pallapalayam
5213,77A,24,Pappampatti
5214,77A,25,Edayarpalayam - Pappampatti
5215,77A,26,Akkanaickenpalayam
sno,route_id,stop_id,stop_name
5216,77B,1,Ukkadam
5217,77B,2,BigBazaar
5218,77B,3,Town Hall
5219,77B,4,Government Hospital
5220,77B,5,Rainbow - Trichy rd
5221,77B,6,Sreepathi/Kannan
5222,77B,7,Sungam
5223,77B,8,Olympus - Ramanathapuram
5224,77B,9,Ramanathapuram
5225,77B,10,Sowripalayam Pirivu
5226,77B,11,Iyer Hospital - Trichy rd
5227,77B,12,Central studio - SInganallur
5228,77B,13,Rajalakshmi mills/PERKS
5229,77B,14,Boat House - Singanallur
5230,77B,15,Housing Unit - Singanallur
5231,77B,16,Singanallur
5232,77B,17,Vasantha mills - Singanallur
5233,77B,18,Jai Shanthi - Singanallur
5234,77B,19,Ondipudur
5235,77B,20,Irugur Pirivu
5236,77B,21,Sinthamanipudur
5237,77B,22,Pappampatti Pirivu
5238,77B,23,Pallapalayam
5239,77B,24,Pappampatti
5240,77B,25,Edayarpalayam - Pappampatti
5241,77B,26,Chandrapuram
sno,route_id,stop_id,stop_name
